millis,dist_raw,dist_filtered,water_height,setpoint,pid_val
139095,23.10,24.07,42.93,0.50,0.80
139206,23.20,24.06,42.94,0.50,0.80
139297,23.60,24.03,42.97,0.50,0.81
139398,23.10,24.01,42.99,0.50,0.79
139499,23.10,23.98,43.02,0.50,0.80
139600,23.10,23.95,43.05,0.50,0.80
139701,22.60,23.91,43.09,0.50,0.80
139802,23.10,23.88,43.12,0.50,0.80
139903,23.00,23.84,43.16,0.50,0.80
140004,23.00,23.80,43.20,0.50,0.80
140105,23.40,23.76,43.24,0.50,0.80
140216,22.90,23.72,43.28,0.50,0.80
140307,23.00,23.68,43.32,0.50,0.80
140408,23.00,23.65,43.35,0.50,0.80
140509,23.00,23.61,43.39,0.50,0.80
140610,22.50,23.58,43.42,0.50,0.80
140711,22.50,23.55,43.45,0.50,0.80
140812,22.50,23.52,43.48,0.50,0.80
140913,22.50,23.49,43.51,0.50,0.80
141014,23.30,23.47,43.53,0.50,0.79
141115,22.90,23.45,43.55,0.50,0.79
141226,24.10,23.42,43.58,0.50,0.80
141317,23.60,23.40,43.60,0.50,0.79
141418,22.40,23.38,43.62,0.50,0.79
141519,22.80,23.36,43.64,0.50,0.79
141620,23.10,23.34,43.66,0.50,0.79
141721,23.20,23.31,43.69,0.50,0.79
141822,23.10,23.29,43.71,0.50,0.79
141923,22.70,23.27,43.73,0.50,0.79
142024,23.60,23.25,43.75,0.50,0.80
142135,23.50,23.22,43.78,0.50,0.79
142226,22.70,23.20,43.80,0.50,0.79
142327,22.20,23.18,43.82,0.50,0.79
142428,22.20,23.16,43.84,0.50,0.79
142529,22.30,23.13,43.87,0.50,0.79
142630,22.70,23.11,43.89,0.50,0.79
142731,22.70,23.09,43.91,0.50,0.79
142832,22.20,23.08,43.92,0.50,0.79
142933,22.60,23.06,43.94,0.50,0.79
143034,22.60,23.04,43.96,0.50,0.79
143145,23.00,23.03,43.97,0.50,0.79
143236,23.00,23.02,43.98,0.50,0.79
143337,22.20,23.01,43.99,0.50,0.79
143438,22.10,23.01,43.99,0.50,0.79
143539,22.10,23.00,44.00,0.50,0.79
143640,22.10,23.00,44.00,0.50,0.79
143741,22.50,22.99,44.01,0.50,0.79
143842,22.50,22.99,44.01,0.50,0.79
143943,22.90,22.99,44.01,0.50,0.79
144044,22.50,22.99,44.01,0.50,0.79
144155,22.50,22.98,44.02,0.50,0.79
144246,22.10,22.98,44.02,0.50,0.79
144347,22.40,22.98,44.02,0.50,0.79
144448,22.90,22.97,44.03,0.50,0.79
144549,22.40,22.96,44.04,0.50,0.79
144650,22.80,22.95,44.05,0.50,0.79
144751,22.40,22.94,44.06,0.50,0.79
144852,22.40,22.92,44.08,0.50,0.79
144953,22.80,22.90,44.10,0.50,0.79
145054,22.30,22.88,44.12,0.50,0.79
145165,21.90,22.85,44.15,0.50,0.79
145256,21.90,22.83,44.17,0.50,0.79
145357,21.90,22.80,44.20,0.50,0.79
145458,21.90,22.77,44.23,0.50,0.79
145559,21.90,22.74,44.26,0.50,0.79
145660,22.30,22.71,44.29,0.50,0.79
145761,21.90,22.69,44.31,0.50,0.79
145862,22.30,22.66,44.34,0.50,0.79
145963,22.30,22.63,44.37,0.50,0.79
146064,22.20,22.61,44.39,0.50,0.79
146175,22.20,22.59,44.41,0.50,0.79
146266,22.20,22.57,44.43,0.50,0.79
146367,21.80,22.55,44.45,0.50,0.79
146468,22.20,22.53,44.47,0.50,0.79
146569,22.20,22.52,44.48,0.50,0.79
146670,22.50,22.51,44.49,0.50,0.79
146771,22.60,22.50,44.50,0.50,0.79
146872,22.10,22.48,44.52,0.50,0.79
146973,22.10,22.47,44.53,0.50,0.79
147074,22.10,22.46,44.54,0.50,0.79
147185,22.10,22.45,44.55,0.50,0.79
147276,21.70,22.44,44.56,0.50,0.79
147377,21.70,22.43,44.57,0.50,0.79
147478,22.00,22.42,44.58,0.50,0.79
147579,21.60,22.40,44.60,0.50,0.79
147680,22.00,22.39,44.61,0.50,0.79
147781,22.00,22.37,44.63,0.50,0.79
147882,22.10,22.35,44.65,0.50,0.79
147983,22.40,22.34,44.66,0.50,0.79
148084,22.00,22.32,44.68,0.50,0.79
148195,21.60,22.30,44.70,0.50,0.79
148286,21.60,22.28,44.72,0.50,0.79
148387,21.90,22.26,44.74,0.50,0.79
148488,22.00,22.25,44.75,0.50,0.79
148589,21.90,22.23,44.77,0.50,0.79
148690,22.00,22.22,44.78,0.50,0.79
148791,21.90,22.21,44.79,0.50,0.79
148892,22.30,22.19,44.81,0.50,0.79
148993,21.90,22.18,44.82,0.50,0.79
149094,21.50,22.17,44.83,0.50,0.79
149205,21.90,22.16,44.84,0.50,0.79
149296,21.40,22.16,44.84,0.50,0.79
149397,21.90,22.15,44.85,0.50,0.79
149498,21.80,22.14,44.86,0.50,0.79
149599,21.40,22.13,44.87,0.50,0.79
149700,21.80,22.12,44.88,0.50,0.79
149801,21.40,22.11,44.89,0.50,0.79
149902,21.80,22.10,44.90,0.50,0.79
150003,22.20,22.09,44.91,0.50,0.79
150104,21.80,22.08,44.92,0.50,0.79
150215,21.30,22.07,44.93,0.50,0.79
150306,21.30,22.06,44.94,0.50,0.79
150407,21.30,22.05,44.95,0.50,0.79
150508,21.30,22.04,44.96,0.50,0.79
150609,21.70,22.02,44.98,0.50,0.79
150710,21.30,22.01,44.99,0.50,0.79
150811,21.30,22.00,45.00,0.50,0.79
150912,21.30,21.98,45.02,0.50,0.79
151013,21.30,21.97,45.03,0.50,0.79
151114,21.30,21.96,45.04,0.50,0.79
151225,21.60,21.95,45.05,0.50,0.79
151316,21.60,21.93,45.07,0.50,0.79
151417,21.20,21.92,45.08,0.50,0.79
151518,21.20,21.91,45.09,0.50,0.79
151619,21.20,21.90,45.10,0.50,0.79
151720,21.50,21.88,45.12,0.50,0.79
151821,21.50,21.87,45.13,0.50,0.79
151922,21.60,21.86,45.14,0.50,0.79
152023,21.60,21.84,45.16,0.50,0.79
152124,21.10,21.82,45.18,0.50,0.79
152235,21.50,21.81,45.19,0.50,0.79
152326,21.50,21.79,45.21,0.50,0.79
152427,21.10,21.77,45.23,0.50,0.79
152528,21.10,21.75,45.25,0.50,0.79
152629,21.50,21.72,45.28,0.50,0.79
152730,21.50,21.70,45.30,0.50,0.79
152831,21.50,21.68,45.32,0.50,0.79
152932,21.10,21.65,45.35,0.50,0.79
153033,21.40,21.63,45.37,0.50,0.79
153144,21.00,21.61,45.39,0.50,0.79
153235,21.80,21.59,45.41,0.50,0.79
153336,21.40,21.56,45.44,0.50,0.79
153437,21.40,21.54,45.46,0.50,0.79
153538,21.40,21.52,45.48,0.50,0.79
153639,20.90,21.50,45.50,0.50,0.79
153739,21.00,21.49,45.51,0.50,0.79
153841,21.40,21.47,45.53,0.50,0.79
153941,20.90,21.46,45.54,0.50,0.79
154043,21.70,21.44,45.56,0.50,0.79
154154,21.30,21.43,45.57,0.50,0.79
154245,21.30,21.42,45.58,0.50,0.79
154346,21.30,21.42,45.58,0.50,0.79
154446,20.90,21.41,45.59,0.50,0.79
154547,20.90,21.40,45.60,0.50,0.79
154649,21.30,21.40,45.60,0.50,0.79
154750,21.30,21.40,45.60,0.50,0.79
154851,21.30,21.39,45.61,0.50,0.79
154952,21.20,21.39,45.61,0.50,0.79
155053,21.30,21.39,45.61,0.50,0.79
155164,21.20,21.39,45.61,0.50,0.79
155254,20.80,21.38,45.62,0.50,0.79
155356,21.50,21.38,45.62,0.50,0.79
155457,21.60,21.38,45.62,0.50,0.79
155557,20.80,21.37,45.63,0.50,0.79
155659,21.10,21.37,45.63,0.50,0.79
155759,20.80,21.36,45.64,0.50,0.79
155861,21.10,21.36,45.64,0.50,0.79
155962,21.60,21.35,45.65,0.50,0.79
156063,21.20,21.35,45.65,0.50,0.79
156174,21.10,21.34,45.66,0.50,0.79
156265,21.10,21.33,45.67,0.50,0.79
156366,21.50,21.32,45.68,0.50,0.79
156467,21.10,21.31,45.69,0.50,0.79
156568,21.40,21.31,45.69,0.50,0.79
156669,21.10,21.30,45.70,0.50,0.79
156770,21.40,21.29,45.71,0.50,0.79
156870,20.60,21.28,45.72,0.50,0.79
156971,20.60,21.27,45.73,0.50,0.79
157072,21.00,21.27,45.73,0.50,0.79
157184,21.00,21.26,45.74,0.50,0.79
157274,20.60,21.25,45.75,0.50,0.79
157375,21.00,21.24,45.76,0.50,0.79
157476,20.90,21.24,45.76,0.50,0.79
157577,20.90,21.23,45.77,0.50,0.79
157678,21.00,21.23,45.77,0.50,0.79
157779,21.00,21.22,45.78,0.50,0.79
157880,20.90,21.22,45.78,0.50,0.79
157981,20.50,21.22,45.78,0.50,0.79
158082,20.90,21.21,45.79,0.50,0.79
158194,20.90,21.21,45.79,0.50,0.79
158285,21.70,21.21,45.79,0.50,0.79
158385,20.90,21.20,45.80,0.50,0.79
158486,20.90,21.20,45.80,0.50,0.79
158588,21.30,21.20,45.80,0.50,0.79
158688,20.90,21.19,45.81,0.50,0.79
158790,21.30,21.19,45.81,0.50,0.79
158890,20.90,21.18,45.82,0.50,0.79
158991,20.90,21.17,45.83,0.50,0.79
159093,21.20,21.16,45.84,0.50,0.79
159204,21.20,21.15,45.85,0.50,0.79
159294,20.80,21.14,45.86,0.50,0.79
159395,20.80,21.13,45.87,0.50,0.79
159496,20.80,21.11,45.89,0.50,0.79
159597,20.70,21.10,45.90,0.50,0.79
159698,20.70,21.09,45.91,0.50,0.79
159799,20.70,21.07,45.93,0.50,0.79
159900,20.70,21.06,45.94,0.50,0.79
160001,20.70,21.04,45.96,0.50,0.79
160102,20.70,21.03,45.97,0.50,0.79
160214,20.80,21.02,45.98,0.50,0.79
160305,21.10,21.01,45.99,0.50,0.79
160405,20.70,21.00,46.00,0.50,0.79
160506,20.70,20.99,46.01,0.50,0.79
160608,21.10,20.99,46.01,0.50,0.79
160709,21.50,20.98,46.02,0.50,0.79
160809,20.70,20.98,46.02,0.50,0.79
160911,21.40,20.98,46.02,0.50,0.79
161012,21.10,20.98,46.02,0.50,0.79
161112,20.60,20.98,46.02,0.50,0.79
161224,20.60,20.98,46.02,0.50,0.79
161314,20.60,20.98,46.02,0.50,0.79
161415,20.60,20.98,46.02,0.50,0.79
161516,20.60,20.98,46.02,0.50,0.79
161617,20.20,20.98,46.02,0.50,0.79
161718,20.60,20.98,46.02,0.50,0.79
161819,20.60,20.97,46.03,0.50,0.79
161920,21.00,20.97,46.03,0.50,0.79
162021,20.50,20.96,46.04,0.50,0.79
162122,20.50,20.95,46.05,0.50,0.79
162234,20.50,20.95,46.05,0.50,0.79
162325,21.30,20.94,46.06,0.50,0.79
162425,20.50,20.93,46.07,0.50,0.79
162526,20.50,20.92,46.08,0.50,0.79
162628,21.30,20.92,46.08,0.50,0.79
162728,20.50,20.91,46.09,0.50,0.79
162829,20.90,20.90,46.10,0.50,0.79
162930,20.10,20.89,46.11,0.50,0.79
163031,20.50,20.88,46.12,0.50,0.79
163132,20.00,20.88,46.12,0.50,0.79
163244,20.80,20.87,46.13,0.50,0.79
163334,20.40,20.86,46.14,0.50,0.79
163435,20.40,20.86,46.14,0.50,0.79
163536,20.80,20.85,46.15,0.50,0.79
163638,21.30,20.84,46.16,0.50,0.79
163738,20.80,20.83,46.17,0.50,0.79
163839,20.40,20.83,46.17,0.50,0.79
163940,20.00,20.82,46.18,0.50,0.79
164042,21.10,20.81,46.19,0.50,0.79
164153,20.40,20.80,46.20,0.50,0.79
164243,20.80,20.79,46.21,0.50,0.79
164344,20.40,20.78,46.22,0.50,0.79
164445,20.70,20.76,46.24,0.50,0.79
164546,20.30,20.75,46.25,0.50,0.79
164647,20.70,20.74,46.26,0.50,0.79
164748,20.30,20.73,46.27,0.50,0.79
164849,20.70,20.71,46.29,0.50,0.79
164950,19.90,20.70,46.30,0.50,0.79
165051,20.70,20.69,46.31,0.50,0.79
165163,20.30,20.68,46.32,0.50,0.79
165253,20.30,20.67,46.33,0.50,0.79
165354,19.90,20.66,46.34,0.50,0.79
165455,20.20,20.65,46.35,0.50,0.79
165556,20.60,20.65,46.35,0.50,0.79
165657,20.20,20.64,46.36,0.50,0.79
165758,20.20,20.64,46.36,0.50,0.79
165859,20.60,20.63,46.37,0.50,0.79
165960,20.10,20.63,46.37,0.50,0.79
166061,20.60,20.63,46.37,0.50,0.79
166173,20.60,20.62,46.38,0.50,0.79
166263,20.50,20.62,46.38,0.50,0.79
166364,20.10,20.62,46.38,0.50,0.79
166465,20.60,20.61,46.39,0.50,0.79
166566,20.50,20.61,46.39,0.50,0.79
166667,19.70,20.60,46.40,0.50,0.79
166768,20.10,20.59,46.41,0.50,0.79
166869,20.50,20.59,46.41,0.50,0.79
166970,20.10,20.58,46.42,0.50,0.79
167071,20.10,20.57,46.43,0.50,0.79
167183,20.50,20.56,46.44,0.50,0.79
167273,20.10,20.54,46.46,0.50,0.79
167374,20.50,20.53,46.47,0.50,0.79
167475,19.60,20.52,46.48,0.50,0.79
167576,20.40,20.51,46.49,0.50,0.79
167677,20.80,20.49,46.51,0.50,0.79
167778,19.60,20.48,46.52,0.50,0.79
167879,20.00,20.46,46.54,0.50,0.79
167980,20.40,20.45,46.55,0.50,0.79
168081,20.40,20.44,46.56,0.50,0.79
168193,20.00,20.42,46.58,0.50,0.79
168283,19.90,20.41,46.59,0.50,0.79
168384,20.00,20.40,46.60,0.50,0.79
168485,19.90,20.39,46.61,0.50,0.79
168586,19.60,20.38,46.62,0.50,0.79
168688,21.20,20.37,46.63,0.50,0.79
168788,20.40,20.36,46.64,0.50,0.79
168890,21.20,20.35,46.65,0.50,0.79
168990,20.30,20.35,46.65,0.50,0.79
169091,20.30,20.34,46.66,0.50,0.79
169203,19.90,20.33,46.67,0.50,0.79
169293,20.20,20.32,46.68,0.50,0.79
169394,20.70,20.32,46.68,0.50,0.79
169495,20.30,20.31,46.69,0.50,0.78
169596,20.20,20.30,46.70,0.50,0.78
169697,20.20,20.29,46.71,0.50,0.78
169798,20.20,20.28,46.72,0.50,0.78
169899,19.90,20.27,46.73,0.50,0.78
170000,19.80,20.26,46.74,0.50,0.78
170101,20.20,20.26,46.74,0.50,0.78
170213,21.00,20.25,46.75,0.50,0.78
170303,19.80,20.24,46.76,0.50,0.78
170404,20.60,20.23,46.77,0.50,0.78
170505,19.80,20.23,46.77,0.50,0.78
170606,20.10,20.22,46.78,0.50,0.78
170707,19.40,20.22,46.78,0.50,0.78
170808,20.20,20.22,46.78,0.50,0.78
170909,19.70,20.22,46.78,0.50,0.78
171010,20.10,20.22,46.78,0.50,0.79
171111,20.10,20.23,46.77,0.50,0.79
171223,19.70,20.23,46.77,0.50,0.79
171313,20.10,20.23,46.77,0.50,0.79
171414,19.70,20.24,46.76,0.50,0.79
171516,21.40,20.25,46.75,0.50,0.79
171616,20.10,20.25,46.75,0.50,0.79
171717,19.20,20.26,46.74,0.50,0.79
171818,20.10,20.27,46.73,0.50,0.79
171919,20.50,20.27,46.73,0.50,0.79
172020,19.70,20.27,46.73,0.50,0.79
172122,21.30,20.27,46.73,0.50,0.79
172233,20.80,20.27,46.73,0.50,0.79
172323,20.40,20.27,46.73,0.50,0.79
172424,19.20,20.26,46.74,0.50,0.79
172525,19.60,20.26,46.74,0.50,0.79
172626,19.60,20.25,46.75,0.50,0.79
172727,19.60,20.24,46.76,0.50,0.79
172829,21.20,20.22,46.78,0.50,0.79
172929,20.90,20.21,46.79,0.50,0.79
173030,19.50,20.20,46.80,0.50,0.79
173131,19.50,20.18,46.82,0.50,0.79
173243,19.50,20.17,46.83,0.50,0.79
173333,19.90,20.15,46.85,0.50,0.79
173434,20.80,20.14,46.86,0.50,0.79
173536,23.70,20.13,46.87,0.50,0.79
173636,19.10,20.12,46.88,0.50,0.78
173737,19.80,20.11,46.89,0.50,0.79
173838,19.90,20.10,46.90,0.50,0.79
173939,19.80,20.10,46.90,0.50,0.79
174040,19.00,20.09,46.91,0.50,0.79
174141,19.40,20.09,46.91,0.50,0.79
174253,19.40,20.09,46.91,0.50,0.79
174343,19.40,20.09,46.91,0.50,0.79
174444,19.40,20.10,46.90,0.50,0.79
174545,19.40,20.10,46.90,0.50,0.79
174646,20.10,20.11,46.89,0.50,0.79
174747,19.40,20.11,46.89,0.50,0.79
174848,19.80,20.12,46.88,0.50,0.79
174949,19.80,20.13,46.87,0.50,0.79
175050,19.40,20.13,46.87,0.50,0.79
175151,19.40,20.14,46.86,0.50,0.79
175263,19.30,20.15,46.85,0.50,0.79
175353,19.80,20.15,46.85,0.50,0.79
175454,19.70,20.16,46.84,0.50,0.79
175555,19.70,20.16,46.84,0.50,0.79
175656,19.30,20.16,46.84,0.50,0.79
175757,18.90,20.16,46.84,0.50,0.79
175858,20.10,20.15,46.85,0.50,0.79
175959,20.10,20.14,46.86,0.50,0.79
176060,20.10,20.13,46.87,0.50,0.79
176172,19.70,20.12,46.88,0.50,0.79
176262,20.10,20.10,46.90,0.50,0.79
176363,20.50,20.08,46.92,0.50,0.79
176465,21.30,20.06,46.94,0.50,0.79
176565,19.30,20.03,46.97,0.50,0.79
176666,20.50,20.00,47.00,0.50,0.79
176767,19.10,19.97,47.03,0.50,0.79
176868,19.20,19.94,47.06,0.50,0.79
176969,19.70,19.90,47.10,0.50,0.79
177070,19.60,19.87,47.13,0.50,0.78
177182,19.60,19.83,47.17,0.50,0.78
177272,19.50,19.80,47.20,0.50,0.78
177373,19.20,19.77,47.23,0.50,0.78
177475,22.70,19.74,47.26,0.50,0.78
177575,19.50,19.71,47.29,0.50,0.78
177676,19.40,19.69,47.31,0.50,0.78
177777,20.00,19.68,47.32,0.50,0.78
177878,20.00,19.66,47.34,0.50,0.78
177979,19.80,19.65,47.35,0.50,0.78
178080,20.30,19.65,47.35,0.50,0.78
178192,19.50,19.65,47.35,0.50,0.78
178282,19.00,19.66,47.34,0.50,0.78
178383,18.70,19.67,47.33,0.50,0.78
178484,19.10,19.68,47.32,0.50,0.78
178585,19.40,19.69,47.31,0.50,0.78
178686,19.40,19.71,47.29,0.50,0.78
178787,19.00,19.73,47.27,0.50,0.78
178888,19.40,19.75,47.25,0.50,0.78
178989,19.40,19.77,47.23,0.50,0.79
179090,19.00,19.79,47.21,0.50,0.79
179202,19.80,19.82,47.18,0.50,0.79
179292,19.40,19.83,47.17,0.50,0.79
179393,19.80,19.85,47.15,0.50,0.79
179494,19.30,19.87,47.13,0.50,0.79
179595,19.40,19.88,47.12,0.50,0.79
179696,19.30,19.88,47.12,0.50,0.79
179797,18.60,19.89,47.11,0.50,0.79
179898,19.30,19.89,47.11,0.50,0.79
179999,19.80,19.89,47.11,0.50,0.79
180100,19.80,19.88,47.12,0.50,0.79
180212,19.30,19.87,47.13,0.50,0.79
180302,20.10,19.86,47.14,0.50,0.79
180403,19.30,19.84,47.16,0.50,0.79
180504,18.90,19.82,47.18,0.50,0.79
180605,18.90,19.80,47.20,0.50,0.79
180706,18.40,19.77,47.23,0.50,0.79
180807,18.90,19.75,47.25,0.50,0.79
180908,18.80,19.72,47.28,0.50,0.79
181009,18.90,19.69,47.31,0.50,0.79
181110,18.80,19.66,47.34,0.50,0.78
181222,19.50,19.63,47.37,0.50,0.78
181312,20.00,19.60,47.40,0.50,0.78
181413,18.80,19.57,47.43,0.50,0.78
181514,19.20,19.54,47.46,0.50,0.78
181615,18.90,19.51,47.49,0.50,0.78
181716,19.60,19.49,47.51,0.50,0.78
181817,18.80,19.47,47.53,0.50,0.78
181918,19.20,19.45,47.55,0.50,0.78
182019,18.30,19.43,47.57,0.50,0.78
182120,19.50,19.41,47.59,0.50,0.78
182232,19.20,19.40,47.60,0.50,0.78
182322,18.70,19.38,47.62,0.50,0.78
182423,18.70,19.37,47.63,0.50,0.78
182524,19.10,19.36,47.64,0.50,0.78
182625,19.10,19.35,47.65,0.50,0.78
182726,19.10,19.33,47.67,0.50,0.78
182827,19.10,19.32,47.68,0.50,0.78
182928,19.50,19.31,47.69,0.50,0.78
183029,19.50,19.30,47.70,0.50,0.78
183130,19.10,19.29,47.71,0.50,0.78
183241,18.70,19.28,47.72,0.50,0.78
183332,18.70,19.26,47.74,0.50,0.78
183433,18.20,19.25,47.75,0.50,0.78
183534,19.50,19.23,47.77,0.50,0.78
183635,19.10,19.22,47.78,0.50,0.78
183736,19.00,19.20,47.80,0.50,0.78
183837,18.60,19.18,47.82,0.50,0.78
183938,18.60,19.17,47.83,0.50,0.78
184039,19.00,19.15,47.85,0.50,0.78
184140,19.00,19.14,47.86,0.50,0.78
184252,19.30,19.13,47.87,0.50,0.78
184342,18.10,19.12,47.88,0.50,0.78
184443,18.50,19.11,47.89,0.50,0.78
184544,18.50,19.10,47.90,0.50,0.78
184645,18.50,19.09,47.91,0.50,0.78
184746,18.50,19.09,47.91,0.50,0.78
184847,18.10,19.08,47.92,0.50,0.78
184948,18.90,19.08,47.92,0.50,0.78
185049,18.90,19.08,47.92,0.50,0.78
185150,18.50,19.07,47.93,0.50,0.78
185261,18.00,19.07,47.93,0.50,0.78
185352,18.50,19.07,47.93,0.50,0.78
185453,18.10,19.06,47.94,0.50,0.78
185554,18.90,19.06,47.94,0.50,0.78
185655,18.90,19.05,47.95,0.50,0.78
185756,18.40,19.04,47.96,0.50,0.78
185857,18.40,19.04,47.96,0.50,0.78
185958,18.10,19.03,47.97,0.50,0.78
186059,18.10,19.01,47.99,0.50,0.78
186160,18.40,19.00,48.00,0.50,0.78
186271,18.80,18.98,48.02,0.50,0.78
186362,18.40,18.97,48.03,0.50,0.78
186463,18.80,18.95,48.05,0.50,0.78
186564,19.20,18.93,48.07,0.50,0.78
186665,18.30,18.91,48.09,0.50,0.78
186766,17.90,18.88,48.12,0.50,0.78
186867,18.00,18.86,48.14,0.50,0.78
186968,18.80,18.83,48.17,0.50,0.78
187069,17.90,18.81,48.19,0.50,0.78
187180,18.40,18.78,48.22,0.50,0.78
187271,18.80,18.75,48.25,0.50,0.78
187372,18.30,18.73,48.27,0.50,0.78
187473,18.30,18.70,48.30,0.50,0.78
187574,19.10,18.68,48.32,0.50,0.78
187675,17.90,18.65,48.35,0.50,0.78
187776,17.90,18.63,48.37,0.50,0.77
187877,18.70,18.61,48.39,0.50,0.77
187978,18.30,18.59,48.41,0.50,0.77
188079,18.30,18.57,48.43,0.50,0.77
188190,18.20,18.55,48.45,0.50,0.77
188281,18.20,18.54,48.46,0.50,0.77
188382,18.30,18.53,48.47,0.50,0.77
188483,18.20,18.52,48.48,0.50,0.77
188584,18.20,18.51,48.49,0.50,0.77
188685,18.20,18.50,48.50,0.50,0.77
188786,19.10,18.49,48.51,0.50,0.77
188887,18.60,18.48,48.52,0.50,0.77
188988,19.00,18.48,48.52,0.50,0.77
189089,18.20,18.47,48.53,0.50,0.77
189200,17.80,18.47,48.53,0.50,0.77
189291,18.20,18.46,48.54,0.50,0.77
189392,18.60,18.46,48.54,0.50,0.77
189493,18.10,18.45,48.55,0.50,0.77
189594,18.50,18.45,48.55,0.50,0.77
189695,19.00,18.44,48.56,0.50,0.77
189796,18.50,18.44,48.56,0.50,0.77
189897,18.20,18.43,48.57,0.50,0.77
189998,18.50,18.42,48.58,0.50,0.77
190099,18.50,18.42,48.58,0.50,0.77
190210,18.10,18.41,48.59,0.50,0.77
190301,17.70,18.40,48.60,0.50,0.77
190402,18.10,18.40,48.60,0.50,0.77
190503,17.70,18.39,48.61,0.50,0.77
190604,18.10,18.39,48.61,0.50,0.77
190705,18.10,18.38,48.62,0.50,0.77
190806,18.10,18.38,48.62,0.50,0.77
190907,18.10,18.38,48.62,0.50,0.77
191008,18.10,18.38,48.62,0.50,0.77
191109,18.10,18.38,48.62,0.50,0.77
191220,18.40,18.38,48.62,0.50,0.77
191311,18.50,18.38,48.62,0.50,0.77
191412,18.10,18.38,48.62,0.50,0.77
191513,18.50,18.38,48.62,0.50,0.77
191614,17.60,18.38,48.62,0.50,0.77
191715,18.00,18.39,48.61,0.50,0.77
191816,18.10,18.39,48.61,0.50,0.77
191917,18.40,18.39,48.61,0.50,0.77
192018,18.40,18.39,48.61,0.50,0.77
192119,18.40,18.39,48.61,0.50,0.77
192230,18.00,18.38,48.62,0.50,0.77
192321,17.90,18.38,48.62,0.50,0.77
192422,18.00,18.37,48.63,0.50,0.77
192523,18.00,18.36,48.64,0.50,0.77
192624,17.60,18.35,48.65,0.50,0.77
192725,17.60,18.34,48.66,0.50,0.77
192826,18.00,18.33,48.67,0.50,0.77
192927,18.00,18.31,48.69,0.50,0.77
193028,17.50,18.30,48.70,0.50,0.77
193129,17.90,18.28,48.72,0.50,0.77
193240,18.30,18.27,48.73,0.50,0.77
193331,17.90,18.25,48.75,0.50,0.77
193432,18.30,18.24,48.76,0.50,0.77
193533,17.50,18.23,48.77,0.50,0.77
193634,18.30,18.21,48.79,0.50,0.77
193735,17.90,18.20,48.80,0.50,0.77
193836,17.90,18.19,48.81,0.50,0.77
193937,17.90,18.18,48.82,0.50,0.77
194038,18.30,18.17,48.83,0.50,0.77
194139,17.50,18.16,48.84,0.50,0.77
194250,17.50,18.16,48.84,0.50,0.77
194341,17.90,18.15,48.85,0.50,0.77
194442,17.80,18.14,48.86,0.50,0.77
194543,17.80,18.13,48.87,0.50,0.77
194644,18.30,18.13,48.87,0.50,0.77
194745,18.30,18.12,48.88,0.50,0.77
194846,17.40,18.11,48.89,0.50,0.77
194947,17.80,18.10,48.90,0.50,0.77
195048,17.80,18.09,48.91,0.50,0.77
195149,17.80,18.08,48.92,0.50,0.77
195260,17.80,18.07,48.93,0.50,0.77
195351,18.20,18.05,48.95,0.50,0.77
195452,17.80,18.04,48.96,0.50,0.77
195553,17.80,18.03,48.97,0.50,0.77
195654,17.70,18.02,48.98,0.50,0.77
195755,17.70,18.00,49.00,0.50,0.77
195856,18.20,17.99,49.01,0.50,0.77
195957,17.70,17.98,49.02,0.50,0.77
196058,17.80,17.97,49.03,0.50,0.77
196159,18.50,17.96,49.04,0.50,0.77
196270,17.80,17.95,49.05,0.50,0.77
196361,18.20,17.94,49.06,0.50,0.77
196462,17.40,17.94,49.06,0.50,0.77
196563,18.10,17.93,49.07,0.50,0.77
196664,17.70,17.92,49.08,0.50,0.77
196765,17.70,17.92,49.08,0.50,0.77
196866,17.70,17.91,49.09,0.50,0.77
196967,17.70,17.91,49.09,0.50,0.77
197068,17.70,17.91,49.09,0.50,0.77
197169,17.70,17.90,49.10,0.50,0.77
197280,17.70,17.90,49.10,0.50,0.77
197371,17.70,17.90,49.10,0.50,0.77
197472,17.70,17.90,49.10,0.50,0.77
197573,17.70,17.89,49.11,0.50,0.77
197674,17.70,17.89,49.11,0.50,0.77
197775,17.60,17.89,49.11,0.50,0.77
197876,17.70,17.89,49.11,0.50,0.77
197977,17.30,17.89,49.11,0.50,0.77
198078,17.20,17.89,49.11,0.50,0.77
198189,17.30,17.89,49.11,0.50,0.77
198280,17.30,17.89,49.11,0.50,0.77
198381,17.70,17.88,49.12,0.50,0.77
198482,17.20,17.88,49.12,0.50,0.77
198583,17.60,17.88,49.12,0.50,0.77
198684,17.60,17.88,49.12,0.50,0.77
198785,17.60,17.88,49.12,0.50,0.77
198886,17.60,17.88,49.12,0.50,0.77
198987,17.60,17.87,49.13,0.50,0.77
199088,18.40,17.87,49.13,0.50,0.77
199199,17.60,17.86,49.14,0.50,0.77
199290,17.60,17.86,49.14,0.50,0.77
199391,17.20,17.85,49.15,0.50,0.77
199492,17.60,17.84,49.16,0.50,0.77
199593,17.20,17.82,49.18,0.50,0.77
199694,17.60,17.81,49.19,0.50,0.77
199795,17.60,17.80,49.20,0.50,0.77
199896,17.50,17.78,49.22,0.50,0.77
199997,17.20,17.76,49.24,0.50,0.77
200098,17.50,17.74,49.26,0.50,0.77
200209,17.20,17.72,49.28,0.50,0.77
200300,17.50,17.71,49.29,0.50,0.77
