millis,dist_raw,dist_filtered,water_height,setpoint,pid_val
171.90,18.30,18.90,48.10,0.50,1.96
172.06,19.90,18.88,48.12,0.50,1.96
172.22,19.00,18.85,48.15,0.50,1.93
172.38,20.10,18.79,48.21,0.50,1.91
172.53,19.30,18.76,48.24,0.50,1.85
172.69,18.00,18.69,48.31,0.50,1.81
172.84,18.30,18.66,48.34,0.50,1.74
172.98,17.50,18.60,48.40,0.50,1.71
173.12,17.90,18.58,48.42,0.50,1.65
173.26,19.00,18.56,48.44,0.50,1.63
173.39,18.50,18.56,48.44,0.50,1.61
173.53,18.00,18.57,48.43,0.50,1.61
173.67,18.40,18.62,48.38,0.50,1.63
173.81,20.00,18.65,48.35,0.50,1.67
173.96,18.30,18.72,48.28,0.50,1.70
174.10,19.40,18.75,48.25,0.50,1.77
174.25,17.70,18.81,48.19,0.50,1.81
174.41,17.30,18.83,48.17,0.50,1.86
174.57,17.60,18.84,48.16,0.50,1.88
174.73,17.20,18.83,48.17,0.50,1.89
174.89,17.10,18.79,48.21,0.50,1.89
175.04,17.40,18.75,48.25,0.50,1.84
175.20,17.00,18.67,48.33,0.50,1.80
175.34,17.30,18.62,48.38,0.50,1.72
175.48,17.30,18.51,48.49,0.50,1.67
175.62,16.80,18.46,48.54,0.50,1.57
175.75,17.10,18.36,48.64,0.50,1.51
175.87,17.20,18.31,48.69,0.50,1.41
175.99,16.70,18.26,48.74,0.50,1.36
176.10,16.60,18.21,48.79,0.50,1.31
176.20,17.00,18.15,48.85,0.50,1.26
176.31,17.00,18.09,48.91,0.50,1.20
176.41,16.90,18.03,48.97,0.50,1.15
176.50,16.90,17.96,49.04,0.50,1.08
176.60,16.80,17.89,49.11,0.50,1.02
176.69,16.80,17.82,49.18,0.50,0.95
176.79,17.20,17.74,49.26,0.50,0.87
176.88,16.30,17.66,49.34,0.50,0.79
176.98,17.10,17.58,49.42,0.50,0.72
177.07,17.10,17.51,49.49,0.50,0.64
177.17,17.00,17.43,49.57,0.50,0.56
177.23,17.00,17.43,49.57,0.50,0.49
177.33,16.60,17.36,49.64,0.50,0.41
177.43,17.30,17.29,49.71,0.50,0.35
177.53,16.50,17.23,49.77,0.50,0.28
177.64,16.90,17.17,49.83,0.50,0.23
177.73,16.40,17.12,49.88,0.50,0.18
177.83,16.80,17.08,49.92,0.50,0.13
177.93,16.00,17.04,49.96,0.50,0.09
178.03,15.90,17.00,50.00,0.50,0.05
178.13,15.90,16.97,50.03,0.50,0.02
178.23,16.30,16.94,50.06,0.50,-0.01
178.33,15.40,16.92,50.08,0.50,-0.03
178.43,16.20,16.89,50.11,0.50,-0.05
178.53,15.80,16.88,50.12,0.50,-0.07
178.64,16.10,16.86,50.14,0.50,-0.09
178.74,16.00,16.84,50.16,0.50,-0.11
178.84,16.00,16.83,50.17,0.50,-0.12
178.94,16.00,16.81,50.19,0.50,-0.14
179.04,16.00,16.80,50.20,0.50,-0.15
179.14,15.90,16.78,50.22,0.50,-0.17
179.24,15.90,16.76,50.24,0.50,-0.19
179.35,16.30,16.73,50.27,0.50,-0.22
179.45,15.80,16.70,50.30,0.50,-0.25
179.56,15.70,16.63,50.37,0.50,-0.28
179.65,15.70,16.59,50.41,0.50,-0.32
179.75,15.70,16.54,50.46,0.50,-0.36
179.85,15.70,16.49,50.51,0.50,-0.41
179.96,15.60,16.43,50.57,0.50,-0.46
180.09,15.60,16.37,50.63,0.50,-0.52
180.20,15.50,16.31,50.69,0.50,-0.63
180.31,15.50,16.26,50.74,0.50,-0.69
180.41,15.50,16.20,50.80,0.50,-0.75
180.52,15.40,16.14,50.86,0.50,-0.81
180.63,15.40,16.09,50.91,0.50,-0.86
180.73,15.40,16.04,50.96,0.50,-0.90
180.83,15.30,16.00,51.00,0.50,-0.95
180.94,15.70,15.96,51.04,0.50,-0.99
181.04,15.70,15.93,51.07,0.50,-1.02
181.15,15.60,15.90,51.10,0.50,-1.05
181.25,15.60,15.84,51.16,0.50,-1.08
181.35,15.10,15.82,51.18,0.50,-1.11
