millis,dist_raw,dist_filtered,water_height,setpoint,pid_val
294.93,16.00,16.14,50.86,0.50,0.74
295.03,15.90,16.14,50.86,0.50,0.74
295.13,16.00,16.14,50.86,0.50,0.74
295.24,16.70,16.14,50.86,0.50,0.74
295.33,16.00,16.13,50.87,0.50,0.74
295.43,16.00,16.13,50.87,0.50,0.74
295.53,16.00,16.13,50.87,0.50,0.74
295.63,16.00,16.13,50.87,0.50,0.74
295.73,15.60,16.13,50.87,0.50,0.74
295.83,16.00,16.13,50.87,0.50,0.74
295.94,16.00,16.13,50.87,0.50,0.74
296.04,15.90,16.12,50.88,0.50,0.74
296.14,16.00,16.12,50.88,0.50,0.74
296.25,16.40,16.12,50.88,0.50,0.74
296.34,16.80,16.12,50.88,0.50,0.74
296.44,16.80,16.12,50.88,0.50,0.74
296.54,16.40,16.12,50.88,0.50,0.74
296.64,16.40,16.12,50.88,0.50,0.74
296.74,16.00,16.12,50.88,0.50,0.74
296.84,16.00,16.12,50.88,0.50,0.74
296.94,16.00,16.11,50.89,0.50,0.74
297.05,16.00,16.11,50.89,0.50,0.74
297.15,15.90,16.11,50.89,0.50,0.74
297.26,16.00,16.11,50.89,0.50,0.74
297.35,16.80,16.10,50.90,0.50,0.74
297.45,16.00,16.10,50.90,0.50,0.74
297.55,16.40,16.10,50.90,0.50,0.74
297.65,16.40,16.09,50.91,0.50,0.74
297.75,16.00,16.09,50.91,0.50,0.74
297.85,16.00,16.09,50.91,0.50,0.74
297.95,16.00,16.09,50.91,0.50,0.74
298.06,16.00,16.09,50.91,0.50,0.74
298.16,16.00,16.09,50.91,0.50,0.74
298.27,16.00,16.09,50.91,0.50,0.74
298.36,16.40,16.10,50.90,0.50,0.74
298.46,15.60,16.10,50.90,0.50,0.74
298.56,15.60,16.11,50.89,0.50,0.74
298.66,16.40,16.11,50.89,0.50,0.74
298.76,16.80,16.12,50.88,0.50,0.74
298.86,16.00,16.13,50.87,0.50,0.74
298.96,16.40,16.14,50.86,0.50,0.74
299.07,16.00,16.14,50.86,0.50,0.74
299.17,16.00,16.15,50.85,0.50,0.74
299.28,16.00,16.16,50.84,0.50,0.74
299.37,16.40,16.17,50.83,0.50,0.74
299.47,16.00,16.17,50.83,0.50,0.74
299.57,16.00,16.18,50.82,0.50,0.74
299.67,16.40,16.18,50.82,0.50,0.74
299.77,16.00,16.19,50.81,0.50,0.74
299.87,16.40,16.19,50.81,0.50,0.74
299.98,16.00,16.19,50.81,0.50,0.74
300.08,16.40,16.19,50.81,0.50,0.74
300.19,16.00,16.18,50.82,0.50,0.74
300.28,16.00,16.18,50.82,0.50,0.74
300.38,16.00,16.18,50.82,0.50,0.74
300.48,15.60,16.17,50.83,0.50,0.74
300.58,16.40,16.16,50.84,0.50,0.74
300.68,16.00,16.16,50.84,0.50,0.74
300.78,16.40,16.15,50.85,0.50,0.74
300.88,16.40,16.15,50.85,0.50,0.74
300.99,16.40,16.14,50.86,0.50,0.74
301.09,16.00,16.14,50.86,0.50,0.74
301.20,16.00,16.13,50.87,0.50,0.74
301.29,16.00,16.13,50.87,0.50,0.74
301.39,16.50,16.13,50.87,0.50,0.74
301.49,16.00,16.13,50.87,0.50,0.74
301.59,16.00,16.13,50.87,0.50,0.74
301.69,16.40,16.13,50.87,0.50,0.74
301.79,16.00,16.13,50.87,0.50,0.74
301.89,15.60,16.13,50.87,0.50,0.74
302.00,16.40,16.13,50.87,0.50,0.74
302.10,16.00,16.13,50.87,0.50,0.74
302.21,16.50,16.13,50.87,0.50,0.74
302.30,16.00,16.14,50.86,0.50,0.74
302.40,16.40,16.14,50.86,0.50,0.74
302.50,16.80,16.14,50.86,0.50,0.74
302.60,16.00,16.14,50.86,0.50,0.74
302.70,16.40,16.14,50.86,0.50,0.74
302.80,16.40,16.14,50.86,0.50,0.74
302.90,16.90,16.14,50.86,0.50,0.74
303.00,16.00,16.14,50.86,0.50,0.74
303.11,16.00,16.14,50.86,0.50,0.74
303.22,16.00,16.14,50.86,0.50,0.74
303.31,15.60,16.14,50.86,0.50,0.74
303.41,16.00,16.14,50.86,0.50,0.74
303.51,16.00,16.14,50.86,0.50,0.74
303.61,15.60,16.14,50.86,0.50,0.74
303.71,15.60,16.15,50.85,0.50,0.74
303.81,15.70,16.15,50.85,0.50,0.74
303.91,16.50,16.15,50.85,0.50,0.74
304.01,16.10,16.15,50.85,0.50,0.74
304.12,16.40,16.15,50.85,0.50,0.74
304.23,16.50,16.16,50.84,0.50,0.74
304.32,16.00,16.16,50.84,0.50,0.74
304.42,16.40,16.17,50.83,0.50,0.74
304.52,16.00,16.17,50.83,0.50,0.74
304.62,16.40,16.18,50.82,0.50,0.74
304.72,16.40,16.18,50.82,0.50,0.74
304.82,16.40,16.19,50.81,0.50,0.74
304.92,16.90,16.19,50.81,0.50,0.74
305.02,16.00,16.20,50.80,0.50,0.74
305.13,16.00,16.20,50.80,0.50,0.74
305.24,16.10,16.20,50.80,0.50,0.74
305.33,16.00,16.20,50.80,0.50,0.74
305.43,16.00,16.19,50.81,0.50,0.74
305.53,16.40,16.19,50.81,0.50,0.74
305.63,16.00,16.18,50.82,0.50,0.74
305.73,16.00,16.18,50.82,0.50,0.74
305.83,15.60,16.17,50.83,0.50,0.74
305.93,16.00,16.16,50.84,0.50,0.74
306.04,16.00,16.16,50.84,0.50,0.74
306.14,16.10,16.15,50.85,0.50,0.74
306.25,16.40,16.15,50.85,0.50,0.74
306.34,16.40,16.14,50.86,0.50,0.74
306.44,16.00,16.14,50.86,0.50,0.74
306.54,16.40,16.13,50.87,0.50,0.74
306.64,16.40,16.13,50.87,0.50,0.74
306.74,16.40,16.13,50.87,0.50,0.74
306.84,16.00,16.13,50.87,0.50,0.74
306.94,16.10,16.14,50.86,0.50,0.74
307.05,16.00,16.14,50.86,0.50,0.74
307.15,16.10,16.15,50.85,0.50,0.74
307.26,16.10,16.15,50.85,0.50,0.74
307.35,16.10,16.16,50.84,0.50,0.74
307.45,16.90,16.16,50.84,0.50,0.74
307.55,16.90,16.17,50.83,0.50,0.74
307.65,16.00,16.17,50.83,0.50,0.74
307.75,16.40,16.18,50.82,0.50,0.74
307.85,16.40,16.18,50.82,0.50,0.74
307.95,16.40,16.18,50.82,0.50,0.74
308.06,16.50,16.18,50.82,0.50,0.74
308.16,16.80,16.18,50.82,0.50,0.74
308.27,16.00,16.18,50.82,0.50,0.74
308.36,16.10,16.18,50.82,0.50,0.74
308.46,16.50,16.17,50.83,0.50,0.74
308.56,16.10,16.17,50.83,0.50,0.74
308.66,16.10,16.17,50.83,0.50,0.74
308.76,16.40,16.16,50.84,0.50,0.74
308.86,16.10,16.16,50.84,0.50,0.74
308.96,16.80,16.16,50.84,0.50,0.74
309.06,16.40,16.16,50.84,0.50,0.74
309.17,16.40,16.16,50.84,0.50,0.74
309.28,16.40,16.17,50.83,0.50,0.74
309.37,16.50,16.17,50.83,0.50,0.74
309.47,16.50,16.18,50.82,0.50,0.74
309.57,16.00,16.19,50.81,0.50,0.74
309.67,16.40,16.20,50.80,0.50,0.74
309.77,16.10,16.21,50.79,0.50,0.74
309.87,16.40,16.22,50.78,0.50,0.74
309.97,16.50,16.24,50.76,0.50,0.74
310.07,16.10,16.25,50.75,0.50,0.74
310.18,16.00,16.26,50.74,0.50,0.74
310.29,16.10,16.28,50.72,0.50,0.74
310.38,16.40,16.29,50.71,0.50,0.74
310.48,16.80,16.30,50.70,0.50,0.74
310.58,16.40,16.31,50.69,0.50,0.74
310.68,16.40,16.32,50.68,0.50,0.74
310.78,16.90,16.33,50.67,0.50,0.74
310.88,16.40,16.34,50.66,0.50,0.74
310.98,16.40,16.35,50.65,0.50,0.74
311.08,16.10,16.35,50.65,0.50,0.74
311.20,16.40,16.35,50.65,0.50,0.74
311.29,16.10,16.36,50.64,0.50,0.74
311.39,16.10,16.36,50.64,0.50,0.74
311.49,16.50,16.36,50.64,0.50,0.74
311.59,16.40,16.36,50.64,0.50,0.74
311.69,16.10,16.36,50.64,0.50,0.74
311.79,16.10,16.36,50.64,0.50,0.74
311.89,16.90,16.36,50.64,0.50,0.74
311.99,15.70,16.36,50.64,0.50,0.74
312.10,16.50,16.35,50.65,0.50,0.74
312.21,16.50,16.35,50.65,0.50,0.74
312.30,16.10,16.35,50.65,0.50,0.74
312.40,16.40,16.35,50.65,0.50,0.74
312.50,16.00,16.35,50.65,0.50,0.74
312.60,16.50,16.35,50.65,0.50,0.74
312.70,16.10,16.35,50.65,0.50,0.74
312.80,16.40,16.35,50.65,0.50,0.74
312.90,16.10,16.35,50.65,0.50,0.74
313.00,16.10,16.35,50.65,0.50,0.74
313.11,16.50,16.36,50.64,0.50,0.74
313.22,16.10,16.36,50.64,0.50,0.74
313.31,16.00,16.36,50.64,0.50,0.74
313.41,15.70,16.36,50.64,0.50,0.74
313.51,16.50,16.36,50.64,0.50,0.74
313.61,16.10,16.36,50.64,0.50,0.74
313.71,15.70,16.36,50.64,0.50,0.74
313.81,16.10,16.36,50.64,0.50,0.74
313.91,16.90,16.36,50.64,0.50,0.74
314.01,16.10,16.35,50.65,0.50,0.74
314.12,16.50,16.35,50.65,0.50,0.74
314.23,16.90,16.35,50.65,0.50,0.74
314.32,16.10,16.34,50.66,0.50,0.74
314.42,16.10,16.34,50.66,0.50,0.74
314.52,16.50,16.33,50.67,0.50,0.74
314.62,16.10,16.33,50.67,0.50,0.74
314.72,16.10,16.32,50.68,0.50,0.74
314.82,16.50,16.31,50.69,0.50,0.74
314.92,16.00,16.31,50.69,0.50,0.74
315.02,16.10,16.30,50.70,0.50,0.74
315.12,16.10,16.29,50.71,0.50,0.74
315.24,16.10,16.28,50.72,0.50,0.74
315.33,16.40,16.27,50.73,0.50,0.74
315.43,16.90,16.26,50.74,0.50,0.74
315.53,16.40,16.26,50.74,0.50,0.74
315.63,16.40,16.25,50.75,0.50,0.74
315.73,16.10,16.24,50.76,0.50,0.74
315.83,16.00,16.24,50.76,0.50,0.74
315.93,16.50,16.24,50.76,0.50,0.74
316.03,16.50,16.23,50.77,0.50,0.73
316.13,16.80,16.23,50.77,0.50,0.74
316.25,16.40,16.23,50.77,0.50,0.74
316.34,16.00,16.23,50.77,0.50,0.73
316.44,16.10,16.23,50.77,0.50,0.73
316.54,16.80,16.23,50.77,0.50,0.73
316.64,16.10,16.23,50.77,0.50,0.73
316.74,16.10,16.23,50.77,0.50,0.73
316.84,16.40,16.24,50.76,0.50,0.74
316.94,16.50,16.24,50.76,0.50,0.73
317.04,16.40,16.25,50.75,0.50,0.74
317.14,16.10,16.25,50.75,0.50,0.74
317.26,16.90,16.26,50.74,0.50,0.73
317.35,17.30,16.26,50.74,0.50,0.74
317.45,17.30,16.27,50.73,0.50,0.74
317.55,16.90,16.27,50.73,0.50,0.74
317.65,16.90,16.28,50.72,0.50,0.74
317.75,16.50,16.28,50.72,0.50,0.74
317.85,16.10,16.29,50.71,0.50,0.74
317.95,16.90,16.29,50.71,0.50,0.74
318.05,16.10,16.30,50.70,0.50,0.74
318.15,16.50,16.30,50.70,0.50,0.74
318.27,16.10,16.31,50.69,0.50,0.74
318.36,16.50,16.31,50.69,0.50,0.74
318.46,16.10,16.32,50.68,0.50,0.74
318.56,16.10,16.32,50.68,0.50,0.74
318.66,16.10,16.33,50.67,0.50,0.74
318.76,16.50,16.34,50.66,0.50,0.74
318.86,16.10,16.35,50.65,0.50,0.74
318.96,16.50,16.36,50.64,0.50,0.74
319.06,16.10,16.37,50.63,0.50,0.74
319.17,15.70,16.38,50.62,0.50,0.74
319.28,17.30,16.39,50.61,0.50,0.74
319.37,15.70,16.41,50.59,0.50,0.74
319.47,16.10,16.42,50.58,0.50,0.74
319.57,16.10,16.44,50.56,0.50,0.74
319.67,16.10,16.46,50.54,0.50,0.74
319.77,16.10,16.47,50.53,0.50,0.74
319.87,16.10,16.49,50.51,0.50,0.74
319.97,16.10,16.50,50.50,0.50,0.74
320.07,15.70,16.51,50.49,0.50,0.74
320.18,16.10,16.52,50.48,0.50,0.74
320.29,16.10,16.53,50.47,0.50,0.74
320.38,16.10,16.53,50.47,0.50,0.74
320.48,16.10,16.53,50.47,0.50,0.74
320.58,16.10,16.53,50.47,0.50,0.74
320.68,16.10,16.53,50.47,0.50,0.74
320.78,16.90,16.52,50.48,0.50,0.74
320.88,16.10,16.51,50.49,0.50,0.74
320.98,16.10,16.50,50.50,0.50,0.74
321.08,16.40,16.48,50.52,0.50,0.74
321.19,15.60,16.46,50.54,0.50,0.74
321.30,16.00,16.44,50.56,0.50,0.74
321.39,16.00,16.42,50.58,0.50,0.74
321.49,16.00,16.39,50.61,0.50,0.74
321.59,16.10,16.37,50.63,0.50,0.74
321.69,16.50,16.34,50.66,0.50,0.74
321.79,16.00,16.32,50.68,0.50,0.74
321.89,16.10,16.30,50.70,0.50,0.73
321.99,16.10,16.27,50.73,0.50,0.73
322.09,16.50,16.25,50.75,0.50,0.73
322.20,16.10,16.23,50.77,0.50,0.73
322.30,16.10,16.21,50.79,0.50,0.73
322.40,16.10,16.20,50.80,0.50,0.73
322.50,16.00,16.18,50.82,0.50,0.73
322.60,16.00,16.17,50.83,0.50,0.73
322.70,16.00,16.16,50.84,0.50,0.73
322.80,16.10,16.15,50.85,0.50,0.73
322.90,16.50,16.15,50.85,0.50,0.73
323.00,16.00,16.14,50.86,0.50,0.73
323.10,16.50,16.14,50.86,0.50,0.73
323.21,16.80,16.13,50.87,0.50,0.73
323.31,15.60,16.13,50.87,0.50,0.73
323.41,16.00,16.13,50.87,0.50,0.73
323.51,16.10,16.13,50.87,0.50,0.73
323.61,16.10,16.13,50.87,0.50,0.73
323.71,16.10,16.13,50.87,0.50,0.73
323.81,15.70,16.13,50.87,0.50,0.73
323.91,16.10,16.13,50.87,0.50,0.73
324.01,16.10,16.13,50.87,0.50,0.73
324.11,16.10,16.13,50.87,0.50,0.73
324.23,16.00,16.13,50.87,0.50,0.73
324.32,16.50,16.13,50.87,0.50,0.73
324.42,16.40,16.14,50.86,0.50,0.73
324.52,17.20,16.14,50.86,0.50,0.73
324.62,16.10,16.14,50.86,0.50,0.73
324.72,16.10,16.14,50.86,0.50,0.73
324.82,16.40,16.14,50.86,0.50,0.73
324.92,16.40,16.14,50.86,0.50,0.73
325.02,16.10,16.14,50.86,0.50,0.73
325.12,16.10,16.14,50.86,0.50,0.73
325.24,16.50,16.14,50.86,0.50,0.73
325.33,16.10,16.14,50.86,0.50,0.73
325.43,16.00,16.14,50.86,0.50,0.73
325.53,16.50,16.14,50.86,0.50,0.73
325.63,16.10,16.14,50.86,0.50,0.73
325.73,16.50,16.15,50.85,0.50,0.73
325.83,16.80,16.15,50.85,0.50,0.73
325.93,16.00,16.15,50.85,0.50,0.73
326.03,16.50,16.15,50.85,0.50,0.73
326.13,16.10,16.15,50.85,0.50,0.73
326.25,16.50,16.15,50.85,0.50,0.73
326.34,15.70,16.16,50.84,0.50,0.73
326.44,16.00,16.16,50.84,0.50,0.73
326.54,16.10,16.16,50.84,0.50,0.73
326.64,16.50,16.17,50.83,0.50,0.73
326.74,16.10,16.18,50.82,0.50,0.73
326.84,16.50,16.18,50.82,0.50,0.73
326.94,16.80,16.19,50.81,0.50,0.73
327.04,16.50,16.20,50.80,0.50,0.73
327.14,17.20,16.21,50.79,0.50,0.73
327.25,17.20,16.22,50.78,0.50,0.73
327.35,16.00,16.23,50.77,0.50,0.73
327.45,16.40,16.24,50.76,0.50,0.73
327.55,16.80,16.24,50.76,0.50,0.73
327.65,16.50,16.25,50.75,0.50,0.73
327.75,16.50,16.26,50.74,0.50,0.73
327.85,16.00,16.27,50.73,0.50,0.73
327.95,16.00,16.27,50.73,0.50,0.73
328.05,16.00,16.28,50.72,0.50,0.73
328.15,16.10,16.28,50.72,0.50,0.73
328.26,16.00,16.29,50.71,0.50,0.73
328.36,16.10,16.29,50.71,0.50,0.73
328.46,16.10,16.29,50.71,0.50,0.73
328.56,16.10,16.30,50.70,0.50,0.73
328.66,16.10,16.30,50.70,0.50,0.73
328.76,16.10,16.31,50.69,0.50,0.73
328.86,16.10,16.31,50.69,0.50,0.73
328.96,16.00,16.32,50.68,0.50,0.73
329.06,16.10,16.33,50.67,0.50,0.73
329.16,16.10,16.33,50.67,0.50,0.73
329.27,16.10,16.34,50.66,0.50,0.73
329.37,16.80,16.35,50.65,0.50,0.73
329.47,16.00,16.36,50.64,0.50,0.73
329.57,16.40,16.37,50.63,0.50,0.73
329.67,16.10,16.38,50.62,0.50,0.73
329.77,16.40,16.39,50.61,0.50,0.73
329.87,16.00,16.39,50.61,0.50,0.73
329.97,16.40,16.40,50.60,0.50,0.73
330.07,16.90,16.40,50.60,0.50,0.73
330.17,16.10,16.40,50.60,0.50,0.73
330.29,16.10,16.40,50.60,0.50,0.73
330.38,16.10,16.39,50.61,0.50,0.73
330.48,16.10,16.38,50.62,0.50,0.73
330.58,16.10,16.37,50.63,0.50,0.73
330.68,15.70,16.36,50.64,0.50,0.73
330.78,16.10,16.34,50.66,0.50,0.73
330.88,16.80,16.33,50.67,0.50,0.73
330.98,16.10,16.31,50.69,0.50,0.73
331.08,16.40,16.29,50.71,0.50,0.73
331.18,16.40,16.27,50.73,0.50,0.73
331.30,16.40,16.26,50.74,0.50,0.73
331.39,16.40,16.24,50.76,0.50,0.73
331.49,16.00,16.22,50.78,0.50,0.73
331.59,16.80,16.21,50.79,0.50,0.73
331.69,16.50,16.20,50.80,0.50,0.73
331.79,16.50,16.19,50.81,0.50,0.73
331.89,16.80,16.19,50.81,0.50,0.73
331.99,16.10,16.18,50.82,0.50,0.73
332.09,16.00,16.18,50.82,0.50,0.73
332.19,16.10,16.18,50.82,0.50,0.73
332.31,16.10,16.18,50.82,0.50,0.73
332.40,16.10,16.19,50.81,0.50,0.73
332.50,16.40,16.19,50.81,0.50,0.73
332.60,16.00,16.20,50.80,0.50,0.73
332.70,16.50,16.21,50.79,0.50,0.73
332.80,16.50,16.21,50.79,0.50,0.73
332.90,16.00,16.22,50.78,0.50,0.73
333.00,16.10,16.23,50.77,0.50,0.73
333.10,16.10,16.24,50.76,0.50,0.73
333.21,16.40,16.24,50.76,0.50,0.73
333.31,16.40,16.25,50.75,0.50,0.73
333.41,15.70,16.26,50.74,0.50,0.73
333.51,16.10,16.26,50.74,0.50,0.73
333.61,16.10,16.27,50.73,0.50,0.73
333.71,16.90,16.28,50.72,0.50,0.73
333.81,16.40,16.28,50.72,0.50,0.73
333.91,16.40,16.29,50.71,0.50,0.73
334.01,16.80,16.29,50.71,0.50,0.73
334.11,16.80,16.30,50.70,0.50,0.73
334.22,16.90,16.30,50.70,0.50,0.73
334.31,16.50,16.30,50.70,0.50,0.73
334.42,16.40,16.31,50.69,0.50,0.73
334.52,16.10,16.31,50.69,0.50,0.73
334.62,15.70,16.31,50.69,0.50,0.73
334.72,16.10,16.31,50.69,0.50,0.73
334.82,15.70,16.31,50.69,0.50,0.73
334.92,15.70,16.30,50.70,0.50,0.73
335.02,16.10,16.30,50.70,0.50,0.73
335.12,16.10,16.30,50.70,0.50,0.73
335.23,16.00,16.29,50.71,0.50,0.73
335.32,16.40,16.29,50.71,0.50,0.73
335.43,16.00,16.29,50.71,0.50,0.73
335.53,16.50,16.29,50.71,0.50,0.73
335.63,16.10,16.28,50.72,0.50,0.73
335.73,16.00,16.28,50.72,0.50,0.73
335.83,16.50,16.29,50.71,0.50,0.73
335.93,16.00,16.29,50.71,0.50,0.73
336.03,16.10,16.29,50.71,0.50,0.73
336.13,16.10,16.29,50.71,0.50,0.73
336.24,16.90,16.30,50.70,0.50,0.73
336.33,16.10,16.30,50.70,0.50,0.73
336.44,16.10,16.31,50.69,0.50,0.73
336.54,17.30,16.31,50.69,0.50,0.73
336.64,16.10,16.31,50.69,0.50,0.73
336.74,16.50,16.31,50.69,0.50,0.73
336.84,16.50,16.31,50.69,0.50,0.73
336.94,16.40,16.31,50.69,0.50,0.73
337.04,16.90,16.31,50.69,0.50,0.73
337.14,16.10,16.30,50.70,0.50,0.73
337.25,16.50,16.30,50.70,0.50,0.73
337.35,16.50,16.29,50.71,0.50,0.73
337.45,16.10,16.28,50.72,0.50,0.73
337.55,15.70,16.26,50.74,0.50,0.73
337.65,16.10,16.25,50.75,0.50,0.73
337.75,15.70,16.24,50.76,0.50,0.73
337.85,16.10,16.23,50.77,0.50,0.73
337.95,16.10,16.22,50.78,0.50,0.73
338.05,16.10,16.21,50.79,0.50,0.73
338.15,16.90,16.21,50.79,0.50,0.73
338.26,16.10,16.21,50.79,0.50,0.73
338.36,16.50,16.20,50.80,0.50,0.73
338.46,17.30,16.21,50.79,0.50,0.73
338.56,16.40,16.21,50.79,0.50,0.73
338.66,16.80,16.22,50.78,0.50,0.73
338.76,16.50,16.23,50.77,0.50,0.73
338.86,16.40,16.24,50.76,0.50,0.73
338.96,16.10,16.25,50.75,0.50,0.73
339.06,16.10,16.26,50.74,0.50,0.73
339.16,16.10,16.28,50.72,0.50,0.73
339.27,16.50,16.29,50.71,0.50,0.73
339.37,16.40,16.30,50.70,0.50,0.73
339.47,16.10,16.31,50.69,0.50,0.73
339.57,16.10,16.32,50.68,0.50,0.73
339.67,16.00,16.33,50.67,0.50,0.73
339.77,16.50,16.33,50.67,0.50,0.73
339.87,16.10,16.34,50.66,0.50,0.73
339.97,16.10,16.34,50.66,0.50,0.73
340.07,16.10,16.34,50.66,0.50,0.73
340.17,16.10,16.34,50.66,0.50,0.73
340.28,16.10,16.34,50.66,0.50,0.73
340.38,16.10,16.34,50.66,0.50,0.73
340.48,16.10,16.34,50.66,0.50,0.73
340.58,16.10,16.34,50.66,0.50,0.73
340.68,16.50,16.34,50.66,0.50,0.73
340.78,16.10,16.34,50.66,0.50,0.73
340.88,16.50,16.34,50.66,0.50,0.73
340.98,16.90,16.34,50.66,0.50,0.73
341.08,16.50,16.34,50.66,0.50,0.73
341.18,16.50,16.34,50.66,0.50,0.73
341.29,16.50,16.34,50.66,0.50,0.73
341.38,16.50,16.34,50.66,0.50,0.73
341.49,16.50,16.34,50.66,0.50,0.73
341.59,16.10,16.34,50.66,0.50,0.73
341.69,16.50,16.34,50.66,0.50,0.73
341.79,16.50,16.34,50.66,0.50,0.73
341.89,16.10,16.33,50.67,0.50,0.73
341.99,16.10,16.33,50.67,0.50,0.73
342.09,16.10,16.32,50.68,0.50,0.73
342.19,15.70,16.31,50.69,0.50,0.73
342.30,16.10,16.30,50.70,0.50,0.73
342.39,16.10,16.30,50.70,0.50,0.73
342.50,16.50,16.29,50.71,0.50,0.73
342.60,16.50,16.28,50.72,0.50,0.73
342.70,16.50,16.27,50.73,0.50,0.73
342.80,16.50,16.27,50.73,0.50,0.73
342.90,16.10,16.26,50.74,0.50,0.73
343.00,16.50,16.26,50.74,0.50,0.73
343.10,16.10,16.26,50.74,0.50,0.73
343.20,16.90,16.26,50.74,0.50,0.73
343.31,16.10,16.26,50.74,0.50,0.73
343.40,16.50,16.27,50.73,0.50,0.73
343.51,16.50,16.27,50.73,0.50,0.73
343.61,16.50,16.28,50.72,0.50,0.73
343.71,16.50,16.29,50.71,0.50,0.73
343.81,16.80,16.30,50.70,0.50,0.73
343.91,16.90,16.30,50.70,0.50,0.73
344.01,16.50,16.31,50.69,0.50,0.73
344.11,17.00,16.32,50.68,0.50,0.73
344.21,16.20,16.32,50.68,0.50,0.73
344.32,16.10,16.33,50.67,0.50,0.73
344.42,16.10,16.33,50.67,0.50,0.73
344.52,16.10,16.33,50.67,0.50,0.73
344.62,15.70,16.33,50.67,0.50,0.73
344.72,16.10,16.33,50.67,0.50,0.73
344.82,16.50,16.33,50.67,0.50,0.73
344.92,16.10,16.33,50.67,0.50,0.73
345.02,16.10,16.33,50.67,0.50,0.73
345.12,15.70,16.33,50.67,0.50,0.73
345.23,17.00,16.33,50.67,0.50,0.73
345.32,16.50,16.33,50.67,0.50,0.73
345.43,16.50,16.34,50.66,0.50,0.73
345.53,16.50,16.34,50.66,0.50,0.73
345.63,16.10,16.35,50.65,0.50,0.73
345.73,16.50,16.35,50.65,0.50,0.73
345.83,17.00,16.36,50.64,0.50,0.73
345.93,16.00,16.37,50.63,0.50,0.73
346.03,16.10,16.38,50.62,0.50,0.73
346.13,16.50,16.39,50.61,0.50,0.73
346.24,17.40,16.40,50.60,0.50,0.73
346.33,16.50,16.41,50.59,0.50,0.73
346.44,16.10,16.41,50.59,0.50,0.73
346.54,16.50,16.42,50.58,0.50,0.73
346.64,16.10,16.42,50.58,0.50,0.73
346.74,16.10,16.42,50.58,0.50,0.73
346.84,16.50,16.42,50.58,0.50,0.73
346.94,16.10,16.41,50.59,0.50,0.73
347.04,16.10,16.41,50.59,0.50,0.73
347.14,16.10,16.40,50.60,0.50,0.73
347.25,16.90,16.39,50.61,0.50,0.73
347.34,16.10,16.38,50.62,0.50,0.73
347.44,16.10,16.38,50.62,0.50,0.73
347.55,16.10,16.37,50.63,0.50,0.73
347.65,16.10,16.36,50.64,0.50,0.73
347.75,16.10,16.36,50.64,0.50,0.73
347.85,16.10,16.35,50.65,0.50,0.73
347.95,16.10,16.35,50.65,0.50,0.73
348.05,16.50,16.35,50.65,0.50,0.73
348.15,16.50,16.35,50.65,0.50,0.73
348.26,16.50,16.35,50.65,0.50,0.73
348.35,16.80,16.36,50.64,0.50,0.73
348.45,16.50,16.36,50.64,0.50,0.73
348.56,17.40,16.37,50.63,0.50,0.73
348.66,16.50,16.37,50.63,0.50,0.73
348.76,16.50,16.38,50.62,0.50,0.73
348.86,16.10,16.38,50.62,0.50,0.73
348.96,16.50,16.38,50.62,0.50,0.73
349.06,16.50,16.38,50.62,0.50,0.73
349.16,16.10,16.38,50.62,0.50,0.73
349.27,16.10,16.38,50.62,0.50,0.73
349.36,16.10,16.38,50.62,0.50,0.73
349.46,16.50,16.37,50.63,0.50,0.73
349.57,16.20,16.37,50.63,0.50,0.73
349.67,16.10,16.36,50.64,0.50,0.73
349.77,16.50,16.35,50.65,0.50,0.73
349.87,16.10,16.35,50.65,0.50,0.73
349.97,16.10,16.34,50.66,0.50,0.73
350.07,16.10,16.33,50.67,0.50,0.73
350.17,17.30,16.33,50.67,0.50,0.73
350.28,16.10,16.33,50.67,0.50,0.73
350.37,16.10,16.33,50.67,0.50,0.73
350.48,16.20,16.33,50.67,0.50,0.73
350.58,16.10,16.33,50.67,0.50,0.73
350.68,16.10,16.33,50.67,0.50,0.73
350.78,16.20,16.34,50.66,0.50,0.73
350.88,16.10,16.35,50.65,0.50,0.73
350.98,16.50,16.36,50.64,0.50,0.73
351.08,16.50,16.37,50.63,0.50,0.73
351.18,16.90,16.37,50.63,0.50,0.73
351.29,17.70,16.38,50.62,0.50,0.73
351.38,17.30,16.39,50.61,0.50,0.73
351.49,16.90,16.40,50.60,0.50,0.73
351.59,16.90,16.40,50.60,0.50,0.73
351.69,16.10,16.40,50.60,0.50,0.73
351.79,16.10,16.40,50.60,0.50,0.73
351.89,16.60,16.40,50.60,0.50,0.73
351.99,16.50,16.39,50.61,0.50,0.73
352.09,16.10,16.39,50.61,0.50,0.73
352.19,16.10,16.38,50.62,0.50,0.73
352.30,16.20,16.37,50.63,0.50,0.73
352.39,16.10,16.36,50.64,0.50,0.73
352.50,16.10,16.35,50.65,0.50,0.73
352.60,16.50,16.35,50.65,0.50,0.73
352.70,18.10,16.34,50.66,0.50,0.73
352.80,17.70,16.34,50.66,0.50,0.73
352.90,16.50,16.34,50.66,0.50,0.73
353.00,16.90,16.34,50.66,0.50,0.73
353.10,16.50,16.34,50.66,0.50,0.73
353.20,16.60,16.35,50.65,0.50,0.73
353.31,16.10,16.36,50.64,0.50,0.73
353.40,16.10,16.37,50.63,0.50,0.73
353.50,16.10,16.38,50.62,0.50,0.73
353.61,15.70,16.40,50.60,0.50,0.73
